,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
567,2,9,0,2,0,1,0,3,0,2,10,16,-7.813103203874412,False
568,9,4,1,0,1,0,2,2,2,0,41,22,9.691262931681678,True
569,11,5,5,0,2,1,2,3,0,0,46,34,5.9301407016850405,True
570,9,8,3,1,2,1,2,4,1,0,65,62,1.8807193647779457,False
571,3,5,0,1,0,1,0,4,1,1,21,34,-6.2134448341234005,False
572,9,4,1,0,1,0,3,0,0,0,60,32,10.62779315369815,True
573,1,11,0,3,0,0,0,3,1,1,8,38,-18.773059733355986,False
574,10,3,2,0,0,0,3,1,0,1,44,16,13.070943700126563,True
575,7,6,1,1,1,0,2,2,1,1,45,29,6.186334372566243,True
576,1,11,0,4,1,1,2,4,0,2,38,49,0.1776162647783579,False
577,11,1,3,0,2,0,4,1,2,0,51,27,10.416760002466432,True
578,8,1,1,0,1,0,4,0,2,0,33,17,13.373139959030084,True
579,9,4,2,0,1,0,2,2,0,1,48,22,11.746602962108192,True
580,0,11,0,3,0,1,1,3,1,1,33,34,-1.0420950389047192,False
