,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
169,5,8,0,1,0,1,3,0,0,2,24,26,-2.003345770482312,False
170,5,11,0,2,0,2,2,3,1,1,25,32,-3.3453389459653238,False
171,9,5,4,0,1,1,3,2,0,2,44,31,3.9953137849387446,True
172,2,9,0,1,0,1,0,3,2,0,18,31,-6.250378749359065,False
173,7,1,1,0,1,0,3,0,1,1,32,17,5.456166271888726,True
174,10,0,2,0,1,0,1,1,1,0,29,14,7.236444228828027,True
175,8,2,1,0,0,1,3,1,2,0,38,21,6.63739519445933,True
176,9,2,1,0,1,0,3,0,2,0,23,11,10.805284212582727,True
177,3,10,0,2,0,1,0,3,2,0,21,34,-9.664540166847921,False
178,4,2,0,0,1,0,3,0,1,1,34,13,13.767992825284104,True
179,10,6,3,0,2,0,3,2,0,2,43,29,6.146241243940587,True
180,2,8,0,1,0,1,0,4,0,2,24,37,-6.74483461987802,False
181,8,2,1,0,1,0,3,1,1,1,32,18,7.780608827986207,True
182,10,6,2,0,2,0,1,4,0,2,42,21,7.7630566046465646,True
183,2,10,0,1,0,2,1,3,1,1,20,34,-4.4069750134961865,False
184,3,10,0,1,1,1,2,2,0,2,18,41,-11.525436825356266,False
185,10,1,2,0,0,2,1,4,2,0,42,32,4.3203084033958135,True
186,10,3,2,0,2,0,3,2,1,1,42,34,3.6162247405384633,True
187,1,9,0,2,0,1,1,2,0,2,24,42,-6.627180599474258,False
188,8,5,1,1,1,1,4,1,1,1,42,35,4.010743246824838,True
189,2,9,0,1,0,2,2,3,2,0,20,41,-10.354874854541634,False
190,11,1,1,0,1,0,2,2,1,1,37,24,9.586846691916271,True
191,3,11,0,3,0,2,3,2,1,1,25,30,0.02932001129030226,False
192,1,7,0,1,0,1,1,3,0,2,13,31,-9.771046694688486,False
193,9,2,1,0,1,0,3,1,1,1,42,26,6.147355818553336,True
194,3,10,0,1,1,1,1,3,1,1,26,31,2.0713318107424,False
195,0,6,0,1,0,1,1,2,0,2,21,38,-9.831492931984009,False
196,9,10,3,4,2,1,3,4,0,2,37,32,4.040985218553708,True
197,9,2,2,0,1,0,2,0,0,2,25,10,9.970663443619522,True
198,1,7,0,1,0,0,0,2,1,1,14,33,-11.761864859948247,False
199,1,8,0,2,0,1,1,2,1,1,4,22,-12.558853888859481,False
200,8,2,2,0,1,0,3,0,1,0,30,18,10.90341328776804,True
201,8,2,2,0,1,0,2,1,2,0,33,23,1.9370277176124304,True
202,1,7,0,1,1,0,0,4,1,1,24,30,-5.426168475541147,False
203,11,1,3,0,2,0,2,1,2,0,27,12,11.20363059124324,True
204,7,3,1,0,1,0,2,2,2,0,30,25,5.114558081409989,True
205,3,9,0,1,0,1,0,4,2,0,22,34,-5.77496119683024,False
206,10,6,4,0,2,0,4,2,0,2,44,33,3.1514972506974246,True
207,4,11,0,2,0,1,2,2,1,1,17,32,-4.358455279438267,False
208,4,9,0,1,0,1,2,1,1,1,18,38,-10.250218902913403,False
209,4,11,0,4,0,2,1,3,1,1,23,34,-5.663190462075441,False
210,5,9,1,1,0,1,3,2,1,1,25,29,-0.8057240113347675,False
211,5,8,0,1,0,1,2,2,1,1,33,43,-3.443728892091535,False
212,10,3,2,0,1,0,2,1,1,1,30,12,13.784017447953417,True
213,3,7,0,0,1,0,1,3,0,2,21,34,-3.3943163172704587,False
214,3,8,0,1,0,2,2,2,0,2,27,36,-0.7606770455937166,False
215,4,8,0,1,1,1,1,2,1,1,37,43,-4.87387000612086,False
216,7,4,1,0,1,0,0,2,2,0,30,22,3.215697556703965,True
217,2,5,0,0,0,1,0,3,2,0,15,21,-6.61240249997676,False
218,7,3,1,0,1,0,3,1,1,1,26,19,4.78747847335309,True
219,7,0,2,0,1,0,2,1,2,0,18,18,3.780746916051278,True
220,1,11,0,3,0,1,1,3,0,2,13,25,-5.942855425345805,False
221,8,5,1,0,1,0,1,3,1,1,32,24,5.282337501581829,True
222,10,4,2,0,1,0,3,1,2,0,43,25,7.862317350629738,True
223,3,11,0,5,1,1,3,2,2,0,31,40,-2.2736251939131407,False
224,3,11,0,3,0,2,2,1,0,2,22,47,-9.523158389150879,False
225,3,10,0,2,0,1,0,3,1,1,8,26,-14.349268360101888,False
226,8,7,1,2,2,0,2,3,0,2,48,62,-3.570060603741048,True
227,9,4,2,0,1,0,1,2,1,1,36,29,8.194888920538737,True
228,3,11,0,2,0,1,1,3,1,1,24,32,-4.8939176430842295,False
229,6,8,1,1,1,0,2,2,2,0,23,27,-2.729069311055838,False
230,11,3,3,0,2,0,2,2,0,2,37,31,2.10722348432472,True
231,8,5,1,0,1,0,4,1,1,1,48,44,2.059195486437673,True
232,8,3,1,0,1,0,2,1,0,2,40,24,2.605000036824592,True
233,3,9,0,1,1,0,1,2,1,1,29,36,-2.9735366714248244,False
234,2,9,0,2,0,1,2,2,0,2,21,37,-10.000697741995594,False
235,11,2,3,0,1,0,4,0,2,0,25,6,12.91449080918543,True
236,5,8,0,1,0,1,1,3,1,1,29,32,4.373059290400974,False
237,3,10,0,2,1,1,1,4,1,1,22,34,-4.269675314992497,False
238,5,8,0,1,0,1,3,0,0,2,24,26,-2.003345770482312,False
239,5,11,0,2,0,2,2,3,1,1,25,32,-3.3453389459653238,False
240,9,5,4,0,1,1,3,2,0,2,44,31,3.9953137849387446,True
241,2,9,0,1,0,1,0,3,2,0,18,31,-6.250378749359065,False
242,7,1,1,0,1,0,3,0,1,1,32,17,5.456166271888726,True
243,10,0,2,0,1,0,1,1,1,0,29,14,7.236444228828027,True
244,8,2,1,0,0,1,3,1,2,0,38,21,6.63739519445933,True
245,9,2,1,0,1,0,3,0,2,0,23,11,10.805284212582727,True
246,3,10,0,2,0,1,0,3,2,0,21,34,-9.664540166847921,False
247,4,2,0,0,1,0,3,0,1,1,34,13,13.767992825284104,True
248,10,6,3,0,2,0,3,2,0,2,43,29,6.146241243940587,True
249,2,8,0,1,0,1,0,4,0,2,24,37,-6.74483461987802,False
250,8,2,1,0,1,0,3,1,1,1,32,18,7.780608827986207,True
251,10,6,2,0,2,0,1,4,0,2,42,21,7.7630566046465646,True
252,2,10,0,1,0,2,1,3,1,1,20,34,-4.4069750134961865,False
253,3,10,0,1,1,1,2,2,0,2,18,41,-11.525436825356266,False
254,10,1,2,0,0,2,1,4,2,0,42,32,4.3203084033958135,True
255,10,3,2,0,2,0,3,2,1,1,42,34,3.6162247405384633,True
256,1,9,0,2,0,1,1,2,0,2,24,42,-6.627180599474258,False
257,8,5,1,1,1,1,4,1,1,1,42,35,4.010743246824838,True
258,2,9,0,1,0,2,2,3,2,0,20,41,-10.354874854541634,False
259,11,1,1,0,1,0,2,2,1,1,37,24,9.586846691916271,True
260,3,11,0,3,0,2,3,2,1,1,25,30,0.02932001129030226,False
261,1,7,0,1,0,1,1,3,0,2,13,31,-9.771046694688486,False
262,9,2,1,0,1,0,3,1,1,1,42,26,6.147355818553336,True
263,3,10,0,1,1,1,1,3,1,1,26,31,2.0713318107424,False
264,0,6,0,1,0,1,1,2,0,2,21,38,-9.831492931984009,False
265,9,10,3,4,2,1,3,4,0,2,37,32,4.040985218553708,True
266,9,2,2,0,1,0,2,0,0,2,25,10,9.970663443619522,True
267,1,7,0,1,0,0,0,2,1,1,14,33,-11.761864859948247,False
268,1,8,0,2,0,1,1,2,1,1,4,22,-12.558853888859481,False
269,8,2,2,0,1,0,3,0,1,0,30,18,10.90341328776804,True
270,8,2,2,0,1,0,2,1,2,0,33,23,1.9370277176124304,True
271,1,7,0,1,1,0,0,4,1,1,24,30,-5.426168475541147,False
272,11,1,3,0,2,0,2,1,2,0,27,12,11.20363059124324,True
273,7,3,1,0,1,0,2,2,2,0,30,25,5.114558081409989,True
274,3,9,0,1,0,1,0,4,2,0,22,34,-5.77496119683024,False
275,10,6,4,0,2,0,4,2,0,2,44,33,3.1514972506974246,True
276,4,11,0,2,0,1,2,2,1,1,17,32,-4.358455279438267,False
277,4,9,0,1,0,1,2,1,1,1,18,38,-10.250218902913403,False
278,4,11,0,4,0,2,1,3,1,1,23,34,-5.663190462075441,False
279,5,9,1,1,0,1,3,2,1,1,25,29,-0.8057240113347675,False
280,5,8,0,1,0,1,2,2,1,1,33,43,-3.443728892091535,False
281,10,3,2,0,1,0,2,1,1,1,30,12,13.784017447953417,True
282,3,7,0,0,1,0,1,3,0,2,21,34,-3.3943163172704587,False
283,3,8,0,1,0,2,2,2,0,2,27,36,-0.7606770455937166,False
284,4,8,0,1,1,1,1,2,1,1,37,43,-4.87387000612086,False
285,7,4,1,0,1,0,0,2,2,0,30,22,3.215697556703965,True
286,2,5,0,0,0,1,0,3,2,0,15,21,-6.61240249997676,False
287,7,3,1,0,1,0,3,1,1,1,26,19,4.78747847335309,True
288,7,0,2,0,1,0,2,1,2,0,18,18,3.780746916051278,True
289,1,11,0,3,0,1,1,3,0,2,13,25,-5.942855425345805,False
290,8,5,1,0,1,0,1,3,1,1,32,24,5.282337501581829,True
291,10,4,2,0,1,0,3,1,2,0,43,25,7.862317350629738,True
292,3,11,0,5,1,1,3,2,2,0,31,40,-2.2736251939131407,False
