,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
361,5,11,0,3,1,0,2,1,1,1,37,55,-10.007982321450271,False
362,11,5,3,0,2,0,2,3,1,0,52,55,-2.6609336967682253,True
363,3,8,0,1,0,1,2,3,1,0,26,41,-4.111123457008851,False
364,3,11,0,3,0,1,1,3,1,1,22,48,-9.446262620339176,False
365,8,7,2,1,0,2,3,2,1,0,46,55,-7.828374150474396,False
366,7,3,1,0,1,0,3,0,0,1,43,34,4.641012329592542,True
367,3,11,0,7,0,3,3,3,2,0,36,44,-0.6281531127826554,False
368,5,3,1,0,0,0,2,1,0,2,35,30,4.5346349395600996,True
369,11,4,2,0,1,1,3,1,1,1,53,45,1.8714476941481806,True
370,5,10,0,1,0,2,2,2,1,0,31,38,-0.8846380924668011,False
371,3,11,0,1,0,1,1,2,0,2,19,33,-7.3589494216113,False
372,11,4,5,0,1,0,4,1,1,0,57,39,2.1464845311278253,True
373,10,1,2,0,0,1,2,0,0,2,37,28,7.233929418176395,True
374,11,6,1,0,0,0,0,3,0,1,38,47,-3.82678385220062,True
375,11,3,4,0,1,0,3,1,0,1,38,21,6.882468133535248,True
376,4,3,0,0,0,0,4,0,1,1,54,44,0.44414815923161655,True
377,9,1,2,0,0,0,1,0,0,0,61,33,9.574007216483658,True
378,3,11,0,3,0,1,1,3,0,1,23,29,-3.9298432164200676,False
379,3,9,0,2,0,1,0,3,1,1,19,37,-7.344982835049933,False
380,2,11,0,3,0,1,1,3,1,0,27,40,-5.339651025544711,False
381,8,10,2,2,2,0,2,3,0,2,39,36,1.5746656813928936,False
382,3,11,0,4,0,2,0,4,2,0,17,39,-11.233792632582762,False
383,9,1,1,0,1,0,3,0,0,1,19,10,10.729873618737813,True
384,4,9,0,1,0,1,0,4,0,1,20,38,-8.93532367969761,False
385,9,8,2,1,1,1,1,3,0,2,31,28,2.1128443681091085,True
386,7,5,1,0,0,1,3,2,0,2,35,25,2.2861529060137755,True
387,9,1,2,0,1,0,1,2,1,0,36,20,11.516358653263232,True
388,11,1,1,0,1,0,2,0,0,1,47,37,4.535489726655484,True
389,0,11,0,2,0,1,0,4,0,2,25,43,-8.324419613582855,False
390,10,3,2,0,1,2,2,4,0,2,43,34,4.093499582821131,True
391,3,7,0,1,0,1,1,2,0,2,25,28,-4.545175689267467,False
392,6,11,1,3,2,1,4,1,0,2,41,29,5.040308348602807,True
393,10,6,2,1,1,1,4,2,1,1,61,46,4.853584617204689,True
394,3,7,0,1,0,1,1,2,1,0,30,44,-6.961093434365893,False
395,11,6,3,0,0,1,4,0,2,0,40,26,4.267657903617426,True
396,3,8,0,2,1,0,1,2,1,1,21,33,-7.452516377948186,False
397,10,1,2,0,1,0,3,1,1,1,29,22,5.4131891591243715,True
398,7,5,1,0,0,1,4,0,1,1,21,15,5.9075177305354885,True
399,6,10,0,2,0,1,1,3,1,1,23,45,-9.84961728121634,False
400,8,1,1,0,1,0,3,0,1,1,38,18,7.44624824911476,True
401,2,10,0,1,0,2,0,4,0,2,28,39,-1.2805719488037113,False
402,6,9,0,2,1,1,1,4,2,0,37,41,-2.1947383437501315,False
403,11,4,3,0,2,0,3,1,2,0,36,23,4.59511838023306,True
404,2,10,0,2,0,1,1,3,1,1,23,50,-11.51351069000598,False
405,9,2,1,0,1,0,0,3,0,2,33,27,0.3138902519601956,True
406,6,3,1,0,1,0,2,2,1,1,32,20,3.9410330484948517,True
407,6,7,1,1,1,0,3,2,1,1,43,38,5.052385003302263,False
408,8,3,1,0,1,1,3,2,1,1,58,44,6.792547748307392,True
409,6,2,0,0,0,0,3,0,0,1,37,16,10.024001965860908,True
410,11,2,3,0,1,0,2,1,1,1,49,19,14.933888855284913,True
411,9,4,1,0,0,0,2,1,1,1,23,22,0.9924807393042272,True
412,4,6,0,1,0,1,2,1,0,2,14,29,-9.604957722495534,False
413,9,8,4,1,0,1,1,3,0,2,35,42,-0.39725489678509973,False
