,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
298,298,10,2,2,0,1,0,4,0,1,1,36,23,8.105278175367957,True,grandmaster
299,299,2,9,0,2,0,1,2,2,1,1,14,27,-10.4421339426464,False,grandmaster
300,300,10,7,1,1,1,1,3,3,2,0,34,37,0.5665135046247869,False,grandmaster
301,301,2,9,0,1,0,1,0,3,0,2,31,38,-4.803159551184216,False,grandmaster
302,302,1,9,0,1,0,1,1,2,0,2,32,43,-4.603027715364249,False,grandmaster
303,303,4,11,0,4,0,2,3,2,2,0,32,39,-3.971194557700549,False,grandmaster
304,304,4,9,0,1,0,2,3,1,2,0,28,43,-7.291908575288424,False,grandmaster
305,305,8,8,1,2,2,1,2,3,0,1,55,31,7.394440090242469,True,grandmaster
306,306,1,11,0,3,0,1,0,3,1,1,16,27,-9.834545899762098,False,grandmaster
307,307,2,6,0,1,0,1,0,3,2,0,19,34,-8.850503804483303,False,grandmaster
