,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
122,9,4,2,1,1,0,2,1,1,1,34,26,3.5418702643331343,True
123,3,10,0,1,0,1,1,2,0,2,25,38,-7.48793918254453,False
124,5,2,0,0,1,0,0,3,1,1,32,25,5.9880055129413705,True
125,9,3,1,0,1,0,2,1,1,0,46,39,6.34864405116528,True
126,0,8,0,1,0,1,1,2,0,2,10,32,-12.16144043474506,False
127,10,0,2,0,1,0,3,0,2,0,47,21,12.222507305745772,True
128,4,8,0,2,0,1,1,1,1,1,18,21,-3.83550946490859,False
129,9,1,1,0,1,0,2,1,2,0,38,21,4.641091558865931,True
130,7,4,1,0,1,0,2,3,1,1,30,25,3.3415467199587283,True
131,3,7,0,1,0,0,0,4,0,1,16,24,-8.8676267509207,False
132,9,0,3,0,1,0,3,0,2,0,23,15,5.433976097420086,True
133,1,11,0,3,0,1,2,1,1,1,29,51,-6.704348284218035,False
134,11,4,3,0,2,0,1,2,0,2,43,28,4.3344493651814275,True
135,10,0,2,0,1,0,2,1,2,0,34,6,17.33199543442938,True
136,8,5,2,0,1,0,4,0,0,2,28,29,3.444026988940486,True
137,11,0,3,0,1,0,1,3,2,0,26,16,6.047312052891293,True
138,2,10,0,3,0,2,1,2,1,1,23,34,-4.238018387782255,False
139,10,3,1,0,1,0,3,0,1,1,42,18,11.87215624719542,True
140,4,3,0,0,0,0,3,0,1,1,21,7,10.698431439753442,True
141,7,10,1,1,1,1,1,3,0,1,35,32,2.482556934736479,False
142,10,3,1,0,1,0,2,2,1,1,43,28,5.1988611572567365,True
143,9,3,1,0,1,0,3,0,2,0,26,13,9.899136798259399,True
144,7,8,1,1,0,2,2,3,0,2,34,43,-2.48912905981706,False
145,10,6,2,0,1,1,0,4,2,0,31,25,1.2372417675367942,True
146,2,10,0,2,0,1,0,3,0,2,9,31,-12.317517664627793,False
147,9,3,1,0,1,0,1,2,1,1,33,16,8.025182270125761,True
148,8,6,1,0,1,2,2,4,1,1,29,34,-2.335121289901373,True
149,5,10,0,1,0,2,0,3,0,2,15,35,-10.974013542469663,False
150,11,5,3,0,0,2,2,3,0,1,41,30,1.1816654965414841,True
151,2,6,0,0,0,0,0,4,2,0,12,35,-14.257424981774903,False
152,10,1,2,0,1,0,3,0,1,0,37,25,7.190339633003589,True
153,3,9,0,2,0,1,4,0,0,1,26,34,-0.49503227849270814,False
154,2,11,0,3,0,1,1,4,2,0,29,40,-1.8567567104306733,False
155,10,5,1,0,2,0,2,3,1,0,49,37,1.4629834831127226,True
156,9,4,1,0,3,0,5,0,2,0,41,31,5.097908386808967,True
