,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
0,10,7,2,1,1,0,2,2,1,1,46,29,8.705465475740809,True
1,2,8,0,1,0,1,0,4,1,1,23,38,-3.2200619353680295,False
2,10,3,1,0,1,0,4,0,1,1,62,37,5.53233352852839,True
3,4,9,0,3,0,1,0,4,0,2,24,47,-8.260429792776812,False
4,8,2,1,0,0,1,1,2,2,0,27,28,0.6839610123678455,True
5,10,4,3,0,1,2,4,3,0,2,48,56,-4.670650163258827,True
6,5,8,0,1,0,2,1,4,1,0,30,48,-6.598944130047045,False
7,7,1,1,0,1,0,4,0,2,0,39,22,10.301202143712437,True
8,9,2,3,0,1,0,2,1,1,1,42,25,9.952066749282963,True
9,11,4,3,0,1,0,2,2,2,0,59,39,6.496449248499005,True
10,1,4,0,2,0,0,0,0,0,0,80,79,-2.9475561078470776,False
11,2,4,1,2,0,0,0,0,0,0,68,62,-2.033639266554701,False
12,11,3,2,0,1,0,2,1,1,1,36,38,0.4746784001835991,True
13,0,11,0,3,0,1,1,2,0,2,17,35,-5.7749335291076775,False
14,4,11,0,3,1,1,3,1,1,1,39,43,-3.2547980293441583,False
15,7,3,1,0,2,0,4,0,1,1,43,13,14.593043450325073,True
16,9,11,1,5,1,1,4,1,0,2,47,40,3.536757684970887,True
17,9,7,2,0,2,0,3,1,1,0,42,37,3.3742368020875233,True
18,10,6,3,0,2,0,3,1,1,1,49,33,5.123888083834345,True
19,1,6,0,0,0,0,1,2,0,1,12,22,-4.308800606729598,False
20,2,11,0,2,0,0,1,2,0,2,23,37,-4.6669126365849465,False
21,1,5,0,0,0,1,0,2,1,1,8,23,-10.641988566298345,False
22,1,4,0,2,0,0,0,0,0,0,80,63,1.246138306988506,False
23,6,8,1,1,1,0,1,3,0,1,59,67,-1.0161850235367993,False
24,9,3,1,0,1,0,3,1,1,1,51,35,6.410471390708153,True
25,8,6,1,0,2,0,3,3,1,0,42,40,-5.24103573045884,True
26,2,9,0,2,1,1,1,3,0,1,33,53,-6.365174673347937,False
27,11,0,3,0,0,0,3,0,1,0,39,20,11.46184626865687,True
28,7,7,1,0,1,0,2,1,2,0,49,28,10.531293008542796,True
29,11,1,3,0,1,0,1,2,1,0,51,28,6.6031103059810405,True
30,11,5,5,0,2,0,4,0,1,0,45,21,6.637114715933713,True
31,5,4,0,0,0,0,2,1,0,0,31,27,0.9937982078705616,True
32,2,10,0,2,0,1,3,0,0,2,25,19,2.404957444495764,False
33,4,2,4,2,0,0,0,0,0,0,65,66,1.0488962500562664,True
34,2,6,0,0,0,1,3,1,0,2,25,23,-0.6734231431672626,False
35,11,1,3,0,1,0,4,0,2,0,46,35,3.9321269740602673,True
36,9,7,1,1,1,0,3,1,1,1,46,17,10.301092152742513,True
37,2,9,0,2,1,0,2,2,1,0,29,39,-1.3231789591855332,False
38,4,10,0,2,1,0,2,3,2,0,53,49,0.5888805089056319,False
39,5,2,0,0,0,0,2,1,1,0,43,27,9.18634465388346,True
40,8,9,1,1,2,0,2,3,2,0,35,33,1.317494194078293,False
41,4,11,0,3,0,2,0,4,1,1,29,41,-8.185551168212363,False
42,2,4,1,2,0,0,0,0,0,0,76,76,-0.6183841786583173,False
43,10,7,2,1,1,0,2,2,1,1,46,29,8.705465475740809,True
44,2,8,0,1,0,1,0,4,1,1,23,38,-3.2200619353680295,False
45,10,3,1,0,1,0,4,0,1,1,62,37,5.53233352852839,True
46,4,9,0,3,0,1,0,4,0,2,24,47,-8.260429792776812,False
47,8,2,1,0,0,1,1,2,2,0,27,28,0.6839610123678455,True
48,10,4,3,0,1,2,4,3,0,2,48,56,-4.670650163258827,True
49,5,8,0,1,0,2,1,4,1,0,30,48,-6.598944130047045,False
50,7,1,1,0,1,0,4,0,2,0,39,22,10.301202143712437,True
51,9,2,3,0,1,0,2,1,1,1,42,25,9.952066749282963,True
52,11,4,3,0,1,0,2,2,2,0,59,39,6.496449248499005,True
53,1,4,0,2,0,0,0,0,0,0,80,79,-2.9475561078470776,False
54,2,4,1,2,0,0,0,0,0,0,68,62,-2.033639266554701,False
55,11,3,2,0,1,0,2,1,1,1,36,38,0.4746784001835991,True
56,0,11,0,3,0,1,1,2,0,2,17,35,-5.7749335291076775,False
57,4,11,0,3,1,1,3,1,1,1,39,43,-3.2547980293441583,False
58,7,3,1,0,2,0,4,0,1,1,43,13,14.593043450325073,True
59,9,11,1,5,1,1,4,1,0,2,47,40,3.536757684970887,True
60,9,7,2,0,2,0,3,1,1,0,42,37,3.3742368020875233,True
61,10,6,3,0,2,0,3,1,1,1,49,33,5.123888083834345,True
62,1,6,0,0,0,0,1,2,0,1,12,22,-4.308800606729598,False
63,2,11,0,2,0,0,1,2,0,2,23,37,-4.6669126365849465,False
64,1,5,0,0,0,1,0,2,1,1,8,23,-10.641988566298345,False
65,1,4,0,2,0,0,0,0,0,0,80,63,1.246138306988506,False
66,6,8,1,1,1,0,1,3,0,1,59,67,-1.0161850235367993,False
67,9,3,1,0,1,0,3,1,1,1,51,35,6.410471390708153,True
68,8,6,1,0,2,0,3,3,1,0,42,40,-5.24103573045884,True
69,2,9,0,2,1,1,1,3,0,1,33,53,-6.365174673347937,False
70,11,0,3,0,0,0,3,0,1,0,39,20,11.46184626865687,True
71,7,7,1,0,1,0,2,1,2,0,49,28,10.531293008542796,True
72,11,1,3,0,1,0,1,2,1,0,51,28,6.6031103059810405,True
73,11,5,5,0,2,0,4,0,1,0,45,21,6.637114715933713,True
74,5,4,0,0,0,0,2,1,0,0,31,27,0.9937982078705616,True
75,2,10,0,2,0,1,3,0,0,2,25,19,2.404957444495764,False
76,4,2,4,2,0,0,0,0,0,0,65,66,1.0488962500562664,True
77,2,6,0,0,0,1,3,1,0,2,25,23,-0.6734231431672626,False
78,11,1,3,0,1,0,4,0,2,0,46,35,3.9321269740602673,True
79,9,7,1,1,1,0,3,1,1,1,46,17,10.301092152742513,True
80,2,9,0,2,1,0,2,2,1,0,29,39,-1.3231789591855332,False
81,4,10,0,2,1,0,2,3,2,0,53,49,0.5888805089056319,False
82,5,2,0,0,0,0,2,1,1,0,43,27,9.18634465388346,True
83,8,9,1,1,2,0,2,3,2,0,35,33,1.317494194078293,False
84,4,11,0,3,0,2,0,4,1,1,29,41,-8.185551168212363,False
85,2,4,1,2,0,0,0,0,0,0,76,76,-0.6183841786583173,False
86,10,7,2,1,1,0,2,2,1,1,46,29,8.705465475740809,True
87,2,8,0,1,0,1,0,4,1,1,23,38,-3.2200619353680295,False
88,10,3,1,0,1,0,4,0,1,1,62,37,5.53233352852839,True
89,4,9,0,3,0,1,0,4,0,2,24,47,-8.260429792776812,False
90,8,2,1,0,0,1,1,2,2,0,27,28,0.6839610123678455,True
91,10,4,3,0,1,2,4,3,0,2,48,56,-4.670650163258827,True
92,5,8,0,1,0,2,1,4,1,0,30,48,-6.598944130047045,False
93,7,1,1,0,1,0,4,0,2,0,39,22,10.301202143712437,True
94,9,2,3,0,1,0,2,1,1,1,42,25,9.952066749282963,True
95,11,4,3,0,1,0,2,2,2,0,59,39,6.496449248499005,True
96,1,4,0,2,0,0,0,0,0,0,80,79,-2.9475561078470776,False
97,2,4,1,2,0,0,0,0,0,0,68,62,-2.033639266554701,False
98,11,3,2,0,1,0,2,1,1,1,36,38,0.4746784001835991,True
99,0,11,0,3,0,1,1,2,0,2,17,35,-5.7749335291076775,False
100,4,11,0,3,1,1,3,1,1,1,39,43,-3.2547980293441583,False
101,7,3,1,0,2,0,4,0,1,1,43,13,14.593043450325073,True
102,9,11,1,5,1,1,4,1,0,2,47,40,3.536757684970887,True
103,9,7,2,0,2,0,3,1,1,0,42,37,3.3742368020875233,True
104,10,6,3,0,2,0,3,1,1,1,49,33,5.123888083834345,True
105,1,6,0,0,0,0,1,2,0,1,12,22,-4.308800606729598,False
106,2,11,0,2,0,0,1,2,0,2,23,37,-4.6669126365849465,False
107,1,5,0,0,0,1,0,2,1,1,8,23,-10.641988566298345,False
108,1,4,0,2,0,0,0,0,0,0,80,63,1.246138306988506,False
109,6,8,1,1,1,0,1,3,0,1,59,67,-1.0161850235367993,False
110,9,3,1,0,1,0,3,1,1,1,51,35,6.410471390708153,True
111,8,6,1,0,2,0,3,3,1,0,42,40,-5.24103573045884,True
112,2,9,0,2,1,1,1,3,0,1,33,53,-6.365174673347937,False
113,11,0,3,0,0,0,3,0,1,0,39,20,11.46184626865687,True
114,7,7,1,0,1,0,2,1,2,0,49,28,10.531293008542796,True
115,11,1,3,0,1,0,1,2,1,0,51,28,6.6031103059810405,True
116,11,5,5,0,2,0,4,0,1,0,45,21,6.637114715933713,True
117,5,4,0,0,0,0,2,1,0,0,31,27,0.9937982078705616,True
118,2,10,0,2,0,1,3,0,0,2,25,19,2.404957444495764,False
119,4,2,4,2,0,0,0,0,0,0,65,66,1.0488962500562664,True
