,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
100,100,7,8,0,1,0,1,1,4,1,1,27,35,-1.2003587923087975,False,grandmaster
101,101,8,1,1,0,1,0,0,3,0,2,42,31,6.9999239891125455,True,grandmaster
102,102,9,3,1,0,0,1,4,0,1,1,31,19,2.7688760642639565,True,grandmaster
103,103,7,1,1,0,0,0,2,1,1,1,43,16,8.996649952857467,True,grandmaster
104,104,3,10,0,2,0,1,0,4,0,2,15,28,-6.786120897177476,False,grandmaster
105,105,6,3,1,0,1,0,2,1,1,1,28,15,6.745506988430925,True,grandmaster
106,106,10,3,1,0,1,0,4,0,1,1,33,20,5.048322755593979,True,grandmaster
107,107,5,7,0,1,0,2,2,3,2,0,24,41,-9.34035427636696,False,grandmaster
108,108,11,2,4,0,2,0,3,1,0,2,32,19,5.7504033178437055,True,grandmaster
109,109,2,8,0,1,0,1,1,2,1,1,10,29,-15.073545487983733,False,grandmaster
110,110,4,9,0,2,0,1,0,4,1,1,21,26,-1.8617220714351528,False,grandmaster
111,111,9,2,2,0,1,0,3,0,2,0,29,11,11.660596049285012,True,grandmaster
112,112,9,3,1,0,1,1,4,1,0,2,41,30,1.0541721162127544,True,grandmaster
113,113,7,3,1,0,1,0,3,0,2,0,32,21,9.126322149789884,True,grandmaster
114,114,2,9,0,1,0,1,0,4,1,1,29,23,4.480109608890047,False,grandmaster
115,115,7,3,1,0,1,0,1,2,1,1,32,10,15.64211423490411,True,grandmaster
116,116,2,10,0,2,0,1,1,2,1,1,34,43,-5.002026844471565,False,grandmaster
117,117,1,10,0,1,0,2,1,3,0,2,20,31,-4.611906539133422,False,grandmaster
118,118,4,11,0,5,0,3,3,3,2,0,34,36,2.9893532490949117,False,grandmaster
119,119,0,10,0,2,1,0,1,1,0,2,18,25,-2.260698354454341,False,grandmaster
120,120,11,4,2,0,2,0,1,3,0,2,33,23,5.616741675852943,True,grandmaster
121,121,11,1,2,0,2,0,3,2,2,0,31,17,7.017497745633349,True,grandmaster
122,122,5,10,0,2,0,2,3,2,0,2,32,46,-6.569815898116147,False,grandmaster
123,123,3,10,0,2,0,1,2,1,1,1,25,31,-3.629413817378044,False,grandmaster
