,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
119,4,4,0,0,1,0,3,1,0,2,40,25,6.065854351640951,True
120,4,10,0,2,0,1,1,3,0,2,17,22,-2.4246705978593823,False
121,4,8,0,1,0,1,0,4,0,2,20,47,-11.23019640701186,False
122,2,7,0,1,0,1,0,3,0,2,11,19,-9.594236454459725,False
123,2,4,0,0,0,0,1,2,1,1,31,18,4.397701649713589,True
124,4,4,0,0,0,0,2,1,1,1,28,22,4.03502973632321,True
125,5,11,0,3,0,2,0,4,0,1,30,27,-3.428633539780016,False
126,7,6,1,1,2,0,2,2,1,0,37,26,4.082066508991268,True
127,7,2,1,0,1,0,1,2,1,1,34,21,8.446487738150907,True
128,3,7,0,1,0,0,2,2,1,1,17,24,-2.1417497579252824,False
129,8,3,1,0,1,0,1,3,1,1,35,15,11.141871251026544,True
130,7,8,1,1,2,1,3,3,0,2,40,31,1.0934073697783617,True
131,2,9,0,2,0,1,0,3,1,1,13,28,-9.720353462941496,False
132,2,11,0,3,0,1,0,3,0,2,21,37,-5.059918228858493,False
133,10,1,2,0,1,0,3,1,1,1,36,21,7.014871457050305,True
134,8,4,1,0,1,1,3,1,0,2,30,23,4.8710305679571775,True
135,5,1,1,0,0,0,4,0,0,2,27,13,10.567597850925203,True
136,3,7,0,1,0,1,2,1,1,1,34,42,-8.46832807443613,False
137,4,1,0,0,1,0,4,0,2,0,28,26,2.1254153617592095,True
138,10,3,2,0,1,0,3,1,1,1,31,24,1.458832391378742,True
139,8,5,1,0,2,0,0,4,1,1,28,18,6.954177308191696,True
140,3,10,0,2,0,1,1,2,0,2,23,43,-9.79127512092996,False
141,1,10,0,1,0,1,0,4,1,1,23,34,-3.1566559383110757,False
142,1,10,0,2,1,0,0,3,0,2,21,40,-6.697173793972702,False
143,3,9,0,1,1,1,2,3,1,1,23,39,-4.555355973579061,False
144,7,11,0,3,0,2,1,4,2,0,17,33,-8.98687100627604,False
145,6,2,1,0,0,0,2,1,1,1,35,25,1.3434991454512186,True
146,11,3,4,0,1,0,3,1,1,1,24,19,2.9260663600745644,True
147,9,4,2,0,1,1,3,2,2,0,49,33,4.714581493634228,True
148,4,5,0,0,0,1,0,3,0,2,10,27,-10.378412834161686,False
149,10,1,2,0,1,0,2,2,1,0,48,20,11.81806515043877,True
150,10,3,2,0,2,0,4,1,1,1,37,30,3.8387714644978885,True
151,2,6,0,0,0,1,1,2,0,1,14,20,-6.951183513998387,False
152,4,11,0,2,0,1,1,3,0,2,16,25,-11.316949499648302,False
153,9,3,2,0,2,1,3,1,2,0,39,29,2.1591991302651365,True
154,8,7,1,0,1,0,2,1,0,2,35,29,2.306641425540903,True
155,2,11,0,3,0,1,0,3,1,1,25,44,-7.153219759966774,False
156,2,10,0,1,1,0,0,4,1,1,30,37,-3.845410512012741,False
157,8,5,1,0,1,0,1,3,1,1,32,26,4.437734437532406,True
158,5,1,0,0,1,0,2,0,2,0,31,17,9.426112339074308,True
159,3,10,0,2,0,2,2,1,0,2,17,37,-8.889425103154238,False
160,2,7,0,0,0,1,1,2,0,2,15,28,-7.749553861623461,False
161,8,4,1,0,1,0,2,1,1,1,29,11,10.895690791327432,True
162,10,2,2,0,1,0,2,1,2,0,51,21,11.604379911286017,True
163,2,9,0,3,0,2,1,2,0,2,19,26,-2.673415476939603,False
164,9,3,1,0,1,0,4,1,1,1,37,26,2.9563154877598095,True
165,8,6,1,0,1,0,1,2,0,2,34,21,8.08751832402745,True
166,7,5,1,0,1,0,3,0,1,1,30,21,3.9883532097404313,True
167,4,11,1,4,0,2,1,4,0,2,17,35,-7.5805980581767685,False
168,4,9,0,2,1,0,0,4,0,2,21,27,-4.7894917023140025,False
169,2,11,0,4,0,1,0,4,1,1,23,41,-8.786659408759405,False
170,10,2,1,0,1,0,4,0,2,0,32,18,4.898706967036759,True
171,3,11,0,4,0,2,1,4,0,1,52,61,-7.26070745011247,False
172,8,5,1,0,1,0,4,0,0,1,37,55,-3.545942888049545,True
173,6,3,2,0,0,1,2,2,0,1,41,26,3.4658836413742122,True
174,8,11,1,3,2,1,5,1,1,1,32,41,-2.313551042925255,False
175,3,2,0,0,0,0,3,0,2,0,28,14,5.536705692533836,True
176,4,4,0,0,1,0,3,1,0,2,40,25,6.065854351640951,True
177,4,10,0,2,0,1,1,3,0,2,17,22,-2.4246705978593823,False
178,4,8,0,1,0,1,0,4,0,2,20,47,-11.23019640701186,False
179,2,7,0,1,0,1,0,3,0,2,11,19,-9.594236454459725,False
180,2,4,0,0,0,0,1,2,1,1,31,18,4.397701649713589,True
181,4,4,0,0,0,0,2,1,1,1,28,22,4.03502973632321,True
182,5,11,0,3,0,2,0,4,0,1,30,27,-3.428633539780016,False
183,7,6,1,1,2,0,2,2,1,0,37,26,4.082066508991268,True
184,7,2,1,0,1,0,1,2,1,1,34,21,8.446487738150907,True
185,3,7,0,1,0,0,2,2,1,1,17,24,-2.1417497579252824,False
186,8,3,1,0,1,0,1,3,1,1,35,15,11.141871251026544,True
187,7,8,1,1,2,1,3,3,0,2,40,31,1.0934073697783617,True
188,2,9,0,2,0,1,0,3,1,1,13,28,-9.720353462941496,False
189,2,11,0,3,0,1,0,3,0,2,21,37,-5.059918228858493,False
190,10,1,2,0,1,0,3,1,1,1,36,21,7.014871457050305,True
191,8,4,1,0,1,1,3,1,0,2,30,23,4.8710305679571775,True
192,5,1,1,0,0,0,4,0,0,2,27,13,10.567597850925203,True
193,3,7,0,1,0,1,2,1,1,1,34,42,-8.46832807443613,False
194,4,1,0,0,1,0,4,0,2,0,28,26,2.1254153617592095,True
195,10,3,2,0,1,0,3,1,1,1,31,24,1.458832391378742,True
196,8,5,1,0,2,0,0,4,1,1,28,18,6.954177308191696,True
197,3,10,0,2,0,1,1,2,0,2,23,43,-9.79127512092996,False
198,1,10,0,1,0,1,0,4,1,1,23,34,-3.1566559383110757,False
199,1,10,0,2,1,0,0,3,0,2,21,40,-6.697173793972702,False
200,3,9,0,1,1,1,2,3,1,1,23,39,-4.555355973579061,False
201,7,11,0,3,0,2,1,4,2,0,17,33,-8.98687100627604,False
202,6,2,1,0,0,0,2,1,1,1,35,25,1.3434991454512186,True
203,11,3,4,0,1,0,3,1,1,1,24,19,2.9260663600745644,True
204,9,4,2,0,1,1,3,2,2,0,49,33,4.714581493634228,True
205,4,5,0,0,0,1,0,3,0,2,10,27,-10.378412834161686,False
206,10,1,2,0,1,0,2,2,1,0,48,20,11.81806515043877,True
207,10,3,2,0,2,0,4,1,1,1,37,30,3.8387714644978885,True
208,2,6,0,0,0,1,1,2,0,1,14,20,-6.951183513998387,False
209,4,11,0,2,0,1,1,3,0,2,16,25,-11.316949499648302,False
210,9,3,2,0,2,1,3,1,2,0,39,29,2.1591991302651365,True
211,8,7,1,0,1,0,2,1,0,2,35,29,2.306641425540903,True
212,2,11,0,3,0,1,0,3,1,1,25,44,-7.153219759966774,False
213,2,10,0,1,1,0,0,4,1,1,30,37,-3.845410512012741,False
214,8,5,1,0,1,0,1,3,1,1,32,26,4.437734437532406,True
215,5,1,0,0,1,0,2,0,2,0,31,17,9.426112339074308,True
216,3,10,0,2,0,2,2,1,0,2,17,37,-8.889425103154238,False
217,2,7,0,0,0,1,1,2,0,2,15,28,-7.749553861623461,False
218,8,4,1,0,1,0,2,1,1,1,29,11,10.895690791327432,True
219,10,2,2,0,1,0,2,1,2,0,51,21,11.604379911286017,True
220,2,9,0,3,0,2,1,2,0,2,19,26,-2.673415476939603,False
221,9,3,1,0,1,0,4,1,1,1,37,26,2.9563154877598095,True
222,8,6,1,0,1,0,1,2,0,2,34,21,8.08751832402745,True
223,7,5,1,0,1,0,3,0,1,1,30,21,3.9883532097404313,True
224,4,11,1,4,0,2,1,4,0,2,17,35,-7.5805980581767685,False
225,4,9,0,2,1,0,0,4,0,2,21,27,-4.7894917023140025,False
226,2,11,0,4,0,1,0,4,1,1,23,41,-8.786659408759405,False
227,10,2,1,0,1,0,4,0,2,0,32,18,4.898706967036759,True
228,3,11,0,4,0,2,1,4,0,1,52,61,-7.26070745011247,False
